(1715.6999999999998, 0)
(1715.6999999999998, 0)
(1715.6999999999998, 0)
(1715.6999999999998, 0)
(1715.6999999999998, 0)
(1715.6999999999998, 0)
(1715.6999999999998, 0)
(1715.6999999999998, 0)
(1715.6999999999998, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1745.8, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1775.8999999999999, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1805.9999999999998, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
(1836.1, 0)
